,fase,fase_end,fase_count,wind_dir,location,windfase,windfase_end,windfase_count,windduur,windduur_end,windduur_count,opzetduur,opzetduur_end,opzetduur_count
5968,,,,270.0 - 292.5,harlingen,,,,8.0,9.0,23.0,,,
5969,,,,270.0 - 292.5,harlingen,,,,6.0,7.0,1.0,,,
5970,,,,270.0 - 292.5,harlingen,,,,,,,7.0,8.0,442.0
5971,,,,270.0 - 292.5,harlingen,,,,,,,23.0,24.0,15.0
5972,,,,270.0 - 292.5,harlingen,,,,,,,8.0,9.0,378.0
5973,,,,270.0 - 292.5,harlingen,,,,,,,5.0,6.0,900.0
5974,,,,270.0 - 292.5,harlingen,,,,,,,10.0,11.0,419.0
5975,,,,270.0 - 292.5,harlingen,,,,,,,6.0,7.0,788.0
5976,,,,270.0 - 292.5,harlingen,,,,,,,14.0,15.0,207.0
5977,,,,270.0 - 292.5,harlingen,,,,,,,12.0,13.0,295.0
5978,,,,270.0 - 292.5,harlingen,,,,,,,11.0,12.0,405.0
5979,,,,270.0 - 292.5,harlingen,,,,,,,4.0,5.0,220.0
5980,,,,270.0 - 292.5,harlingen,,,,,,,9.0,10.0,357.0
5981,,,,270.0 - 292.5,harlingen,,,,,,,17.0,18.0,128.0
5982,,,,270.0 - 292.5,harlingen,,,,,,,15.0,16.0,135.0
5983,,,,270.0 - 292.5,harlingen,,,,,,,27.0,28.0,5.0
5984,,,,270.0 - 292.5,harlingen,,,,,,,24.0,25.0,16.0
5985,,,,270.0 - 292.5,harlingen,,,,,,,13.0,14.0,274.0
5986,,,,270.0 - 292.5,harlingen,,,,,,,16.0,17.0,151.0
5987,,,,270.0 - 292.5,harlingen,,,,,,,20.0,21.0,38.0
5988,,,,270.0 - 292.5,harlingen,,,,,,,3.0,4.0,45.0
5989,,,,270.0 - 292.5,harlingen,,,,,,,19.0,20.0,46.0
5990,,,,270.0 - 292.5,harlingen,,,,,,,18.0,19.0,65.0
5991,,,,270.0 - 292.5,harlingen,,,,,,,2.0,3.0,15.0
5992,,,,270.0 - 292.5,harlingen,,,,,,,22.0,23.0,18.0
5993,,,,270.0 - 292.5,harlingen,,,,,,,21.0,22.0,31.0
5994,,,,270.0 - 292.5,harlingen,,,,,,,36.0,37.0,3.0
5995,,,,270.0 - 292.5,harlingen,,,,,,,33.0,34.0,4.0
5996,,,,270.0 - 292.5,harlingen,,,,,,,25.0,26.0,12.0
5997,,,,270.0 - 292.5,harlingen,,,,,,,28.0,29.0,5.0
5998,,,,270.0 - 292.5,harlingen,,,,,,,1.0,2.0,1.0
5999,,,,270.0 - 292.5,harlingen,,,,,,,31.0,32.0,2.0
6000,,,,270.0 - 292.5,harlingen,,,,,,,32.0,33.0,2.0
6001,,,,270.0 - 292.5,harlingen,,,,,,,26.0,27.0,9.0
6002,,,,270.0 - 292.5,harlingen,,,,,,,29.0,30.0,4.0
6003,,,,270.0 - 292.5,harlingen,,,,,,,35.0,36.0,1.0
6004,,,,270.0 - 292.5,harlingen,,,,,,,30.0,31.0,3.0
6005,,,,270.0 - 292.5,harlingen,,,,,,,37.0,38.0,1.0
6006,,,,270.0 - 292.5,harlingen,,,,,,,34.0,35.0,1.0
6007,1.0,1.2,375.0,292.5 - 315.0,harlingen,,,,,,,,,
6008,1.4000000000000004,1.6000000000000003,183.0,292.5 - 315.0,harlingen,,,,,,,,,
6009,1.6000000000000005,1.8000000000000005,146.0,292.5 - 315.0,harlingen,,,,,,,,,
6010,2.5999999999999996,2.8,164.0,292.5 - 315.0,harlingen,,,,,,,,,
6011,4.600000000000001,4.800000000000002,933.0,292.5 - 315.0,harlingen,,,,,,,,,
6012,4.4,4.6000000000000005,495.0,292.5 - 315.0,harlingen,,,,,,,,,
6013,2.4000000000000004,2.6000000000000005,131.0,292.5 - 315.0,harlingen,,,,,,,,,
6014,2.0,2.2,73.0,292.5 - 315.0,harlingen,,,,,,,,,
6015,0.6000000000000005,0.8000000000000005,22.0,292.5 - 315.0,harlingen,,,,,,,,,
6016,0.8000000000000007,1.0000000000000007,77.0,292.5 - 315.0,harlingen,,,,,,,,,
6017,5.0,5.2,61.0,292.5 - 315.0,harlingen,,,,,,,,,
6018,1.2000000000000002,1.4000000000000001,270.0,292.5 - 315.0,harlingen,,,,,,,,,
6019,4.800000000000001,5.000000000000001,323.0,292.5 - 315.0,harlingen,,,,,,,,,
6020,4.200000000000001,4.400000000000001,39.0,292.5 - 315.0,harlingen,,,,,,,,,
6021,2.8000000000000007,3.000000000000001,43.0,292.5 - 315.0,harlingen,,,,,,,,,
6022,5.200000000000001,5.400000000000001,6.0,292.5 - 315.0,harlingen,,,,,,,,,
6023,1.8000000000000007,2.000000000000001,75.0,292.5 - 315.0,harlingen,,,,,,,,,
6024,5.4,5.6000000000000005,1.0,292.5 - 315.0,harlingen,,,,,,,,,
6025,0.20000000000000018,0.4000000000000002,6.0,292.5 - 315.0,harlingen,,,,,,,,,
6026,2.200000000000001,2.4000000000000012,46.0,292.5 - 315.0,harlingen,,,,,,,,,
6027,0.40000000000000036,0.6000000000000003,16.0,292.5 - 315.0,harlingen,,,,,,,,,
6028,-1.0,-0.8,8.0,292.5 - 315.0,harlingen,,,,,,,,,
6029,3.8000000000000007,4.000000000000001,1.0,292.5 - 315.0,harlingen,,,,,,,,,
6030,-1.3999999999999995,-1.1999999999999995,5.0,292.5 - 315.0,harlingen,,,,,,,,,
6031,-2.1999999999999997,-1.9999999999999998,1.0,292.5 - 315.0,harlingen,,,,,,,,,
6032,-0.39999999999999947,-0.19999999999999946,1.0,292.5 - 315.0,harlingen,,,,,,,,,
6033,-0.5999999999999996,-0.39999999999999963,3.0,292.5 - 315.0,harlingen,,,,,,,,,
6034,-1.1999999999999993,-0.9999999999999993,3.0,292.5 - 315.0,harlingen,,,,,,,,,
6035,-0.1999999999999993,7.216449660063518e-16,4.0,292.5 - 315.0,harlingen,,,,,,,,,
6036,0.0,0.2,5.0,292.5 - 315.0,harlingen,,,,,,,,,
6037,-6.0,-5.8,1.0,292.5 - 315.0,harlingen,,,,,,,,,
6038,-2.0,-1.8,1.0,292.5 - 315.0,harlingen,,,,,,,,,
6039,-0.7999999999999998,-0.5999999999999999,5.0,292.5 - 315.0,harlingen,,,,,,,,,
6040,4.0,4.2,1.0,292.5 - 315.0,harlingen,,,,,,,,,
6041,,,,292.5 - 315.0,harlingen,0.0,1.0,359.0,,,,,,
6042,,,,292.5 - 315.0,harlingen,3.0,4.0,392.0,,,,,,
6043,,,,292.5 - 315.0,harlingen,6.0,7.0,191.0,,,,,,
6044,,,,292.5 - 315.0,harlingen,4.0,5.0,296.0,,,,,,
6045,,,,292.5 - 315.0,harlingen,5.0,6.0,234.0,,,,,,
6046,,,,292.5 - 315.0,harlingen,2.0,3.0,391.0,,,,,,
6047,,,,292.5 - 315.0,harlingen,1.0,2.0,368.0,,,,,,
6048,,,,292.5 - 315.0,harlingen,8.0,9.0,101.0,,,,,,
6049,,,,292.5 - 315.0,harlingen,-1.0,0.0,273.0,,,,,,
6050,,,,292.5 - 315.0,harlingen,-7.0,-6.0,35.0,,,,,,
6051,,,,292.5 - 315.0,harlingen,-3.0,-2.0,149.0,,,,,,
6052,,,,292.5 - 315.0,harlingen,7.0,8.0,137.0,,,,,,
6053,,,,292.5 - 315.0,harlingen,10.0,11.0,43.0,,,,,,
6054,,,,292.5 - 315.0,harlingen,18.0,19.0,2.0,,,,,,
6055,,,,292.5 - 315.0,harlingen,-2.0,-1.0,185.0,,,,,,
6056,,,,292.5 - 315.0,harlingen,-13.0,-12.0,7.0,,,,,,
6057,,,,292.5 - 315.0,harlingen,9.0,10.0,55.0,,,,,,
6058,,,,292.5 - 315.0,harlingen,-6.0,-5.0,42.0,,,,,,
6059,,,,292.5 - 315.0,harlingen,-20.0,-19.0,11.0,,,,,,
6060,,,,292.5 - 315.0,harlingen,-5.0,-4.0,47.0,,,,,,
6061,,,,292.5 - 315.0,harlingen,11.0,12.0,27.0,,,,,,
6062,,,,292.5 - 315.0,harlingen,-4.0,-3.0,71.0,,,,,,
6063,,,,292.5 - 315.0,harlingen,-9.0,-8.0,16.0,,,,,,
6064,,,,292.5 - 315.0,harlingen,-8.0,-7.0,19.0,,,,,,
6065,,,,292.5 - 315.0,harlingen,-15.0,-14.0,12.0,,,,,,
6066,,,,292.5 - 315.0,harlingen,-17.0,-16.0,13.0,,,,,,
6067,,,,292.5 - 315.0,harlingen,-12.0,-11.0,8.0,,,,,,
6068,,,,292.5 - 315.0,harlingen,12.0,13.0,20.0,,,,,,
6069,,,,292.5 - 315.0,harlingen,-24.0,-23.0,23.0,,,,,,
6070,,,,292.5 - 315.0,harlingen,-18.0,-17.0,6.0,,,,,,
6071,,,,292.5 - 315.0,harlingen,15.0,16.0,8.0,,,,,,
6072,,,,292.5 - 315.0,harlingen,14.0,15.0,5.0,,,,,,
6073,,,,292.5 - 315.0,harlingen,-23.0,-22.0,8.0,,,,,,
6074,,,,292.5 - 315.0,harlingen,13.0,14.0,10.0,,,,,,
6075,,,,292.5 - 315.0,harlingen,-19.0,-18.0,7.0,,,,,,
6076,,,,292.5 - 315.0,harlingen,-10.0,-9.0,14.0,,,,,,
6077,,,,292.5 - 315.0,harlingen,-16.0,-15.0,13.0,,,,,,
6078,,,,292.5 - 315.0,harlingen,16.0,17.0,2.0,,,,,,
6079,,,,292.5 - 315.0,harlingen,17.0,18.0,2.0,,,,,,
6080,,,,292.5 - 315.0,harlingen,-11.0,-10.0,9.0,,,,,,
6081,,,,292.5 - 315.0,harlingen,-14.0,-13.0,15.0,,,,,,
6082,,,,292.5 - 315.0,harlingen,-21.0,-20.0,7.0,,,,,,
6083,,,,292.5 - 315.0,harlingen,-22.0,-21.0,8.0,,,,,,
6084,,,,292.5 - 315.0,harlingen,22.0,23.0,3.0,,,,,,
6085,,,,292.5 - 315.0,harlingen,23.0,24.0,2.0,,,,,,
6086,,,,292.5 - 315.0,harlingen,19.0,20.0,1.0,,,,,,
6087,,,,292.5 - 315.0,harlingen,20.0,21.0,1.0,,,,,,
6088,,,,292.5 - 315.0,harlingen,,,,35.0,36.0,100.0,,,
6089,,,,292.5 - 315.0,harlingen,,,,44.0,45.0,85.0,,,
6090,,,,292.5 - 315.0,harlingen,,,,29.0,30.0,111.0,,,
6091,,,,292.5 - 315.0,harlingen,,,,28.0,29.0,104.0,,,
6092,,,,292.5 - 315.0,harlingen,,,,22.0,23.0,87.0,,,
6093,,,,292.5 - 315.0,harlingen,,,,20.0,21.0,78.0,,,
6094,,,,292.5 - 315.0,harlingen,,,,24.0,25.0,95.0,,,
6095,,,,292.5 - 315.0,harlingen,,,,55.0,56.0,24.0,,,
6096,,,,292.5 - 315.0,harlingen,,,,18.0,19.0,57.0,,,
6097,,,,292.5 - 315.0,harlingen,,,,33.0,34.0,102.0,,,
6098,,,,292.5 - 315.0,harlingen,,,,25.0,26.0,102.0,,,
6099,,,,292.5 - 315.0,harlingen,,,,21.0,22.0,87.0,,,
6100,,,,292.5 - 315.0,harlingen,,,,32.0,33.0,100.0,,,
6101,,,,292.5 - 315.0,harlingen,,,,47.0,48.0,64.0,,,
6102,,,,292.5 - 315.0,harlingen,,,,12.0,13.0,32.0,,,
6103,,,,292.5 - 315.0,harlingen,,,,27.0,28.0,101.0,,,
6104,,,,292.5 - 315.0,harlingen,,,,52.0,53.0,39.0,,,
6105,,,,292.5 - 315.0,harlingen,,,,23.0,24.0,95.0,,,
6106,,,,292.5 - 315.0,harlingen,,,,40.0,41.0,114.0,,,
6107,,,,292.5 - 315.0,harlingen,,,,15.0,16.0,58.0,,,
6108,,,,292.5 - 315.0,harlingen,,,,37.0,38.0,102.0,,,
6109,,,,292.5 - 315.0,harlingen,,,,14.0,15.0,60.0,,,
6110,,,,292.5 - 315.0,harlingen,,,,41.0,42.0,84.0,,,
6111,,,,292.5 - 315.0,harlingen,,,,50.0,51.0,51.0,,,
6112,,,,292.5 - 315.0,harlingen,,,,36.0,37.0,83.0,,,
6113,,,,292.5 - 315.0,harlingen,,,,48.0,49.0,55.0,,,
6114,,,,292.5 - 315.0,harlingen,,,,16.0,17.0,55.0,,,
6115,,,,292.5 - 315.0,harlingen,,,,19.0,20.0,69.0,,,
6116,,,,292.5 - 315.0,harlingen,,,,39.0,40.0,92.0,,,
6117,,,,292.5 - 315.0,harlingen,,,,42.0,43.0,89.0,,,
6118,,,,292.5 - 315.0,harlingen,,,,38.0,39.0,84.0,,,
6119,,,,292.5 - 315.0,harlingen,,,,43.0,44.0,88.0,,,
6120,,,,292.5 - 315.0,harlingen,,,,11.0,12.0,38.0,,,
6121,,,,292.5 - 315.0,harlingen,,,,31.0,32.0,116.0,,,
6122,,,,292.5 - 315.0,harlingen,,,,26.0,27.0,106.0,,,
6123,,,,292.5 - 315.0,harlingen,,,,30.0,31.0,94.0,,,
6124,,,,292.5 - 315.0,harlingen,,,,34.0,35.0,110.0,,,
6125,,,,292.5 - 315.0,harlingen,,,,46.0,47.0,78.0,,,
6126,,,,292.5 - 315.0,harlingen,,,,45.0,46.0,84.0,,,
6127,,,,292.5 - 315.0,harlingen,,,,49.0,50.0,44.0,,,
6128,,,,292.5 - 315.0,harlingen,,,,53.0,54.0,39.0,,,
6129,,,,292.5 - 315.0,harlingen,,,,13.0,14.0,40.0,,,
6130,,,,292.5 - 315.0,harlingen,,,,57.0,58.0,31.0,,,
6131,,,,292.5 - 315.0,harlingen,,,,59.0,60.0,13.0,,,
6132,,,,292.5 - 315.0,harlingen,,,,10.0,11.0,27.0,,,
6133,,,,292.5 - 315.0,harlingen,,,,54.0,55.0,30.0,,,
6134,,,,292.5 - 315.0,harlingen,,,,51.0,52.0,53.0,,,
6135,,,,292.5 - 315.0,harlingen,,,,9.0,10.0,19.0,,,
6136,,,,292.5 - 315.0,harlingen,,,,7.0,8.0,7.0,,,
6137,,,,292.5 - 315.0,harlingen,,,,56.0,57.0,18.0,,,
6138,,,,292.5 - 315.0,harlingen,,,,17.0,18.0,60.0,,,
6139,,,,292.5 - 315.0,harlingen,,,,8.0,9.0,15.0,,,
6140,,,,292.5 - 315.0,harlingen,,,,58.0,59.0,17.0,,,
6141,,,,292.5 - 315.0,harlingen,,,,6.0,7.0,2.0,,,
6142,,,,292.5 - 315.0,harlingen,,,,,,,7.0,8.0,281.0
6143,,,,292.5 - 315.0,harlingen,,,,,,,6.0,7.0,567.0
6144,,,,292.5 - 315.0,harlingen,,,,,,,5.0,6.0,768.0
6145,,,,292.5 - 315.0,harlingen,,,,,,,8.0,9.0,252.0
6146,,,,292.5 - 315.0,harlingen,,,,,,,9.0,10.0,302.0
6147,,,,292.5 - 315.0,harlingen,,,,,,,12.0,13.0,203.0
6148,,,,292.5 - 315.0,harlingen,,,,,,,4.0,5.0,133.0
6149,,,,292.5 - 315.0,harlingen,,,,,,,13.0,14.0,131.0
6150,,,,292.5 - 315.0,harlingen,,,,,,,15.0,16.0,89.0
6151,,,,292.5 - 315.0,harlingen,,,,,,,21.0,22.0,21.0
6152,,,,292.5 - 315.0,harlingen,,,,,,,11.0,12.0,257.0
6153,,,,292.5 - 315.0,harlingen,,,,,,,10.0,11.0,286.0
6154,,,,292.5 - 315.0,harlingen,,,,,,,16.0,17.0,71.0
6155,,,,292.5 - 315.0,harlingen,,,,,,,2.0,3.0,6.0
6156,,,,292.5 - 315.0,harlingen,,,,,,,14.0,15.0,108.0
6157,,,,292.5 - 315.0,harlingen,,,,,,,20.0,21.0,10.0
6158,,,,292.5 - 315.0,harlingen,,,,,,,18.0,19.0,27.0
6159,,,,292.5 - 315.0,harlingen,,,,,,,22.0,23.0,17.0
6160,,,,292.5 - 315.0,harlingen,,,,,,,17.0,18.0,48.0
6161,,,,292.5 - 315.0,harlingen,,,,,,,3.0,4.0,17.0
6162,,,,292.5 - 315.0,harlingen,,,,,,,19.0,20.0,22.0
6163,,,,292.5 - 315.0,harlingen,,,,,,,29.0,30.0,3.0
6164,,,,292.5 - 315.0,harlingen,,,,,,,23.0,24.0,11.0
6165,,,,292.5 - 315.0,harlingen,,,,,,,24.0,25.0,5.0
6166,,,,292.5 - 315.0,harlingen,,,,,,,37.0,38.0,2.0
6167,,,,292.5 - 315.0,harlingen,,,,,,,27.0,28.0,2.0
6168,,,,292.5 - 315.0,harlingen,,,,,,,25.0,26.0,2.0
6169,,,,292.5 - 315.0,harlingen,,,,,,,30.0,31.0,2.0
6170,,,,292.5 - 315.0,harlingen,,,,,,,1.0,2.0,1.0
6171,,,,292.5 - 315.0,harlingen,,,,,,,26.0,27.0,2.0
6172,,,,292.5 - 315.0,harlingen,,,,,,,28.0,29.0,1.0
6173,,,,292.5 - 315.0,harlingen,,,,,,,39.0,40.0,1.0
6174,1.0,1.2,232.0,315.0 - 337.5,harlingen,,,,,,,,,
6175,-1.5999999999999996,-1.3999999999999997,1.0,315.0 - 337.5,harlingen,,,,,,,,,
6176,1.4000000000000004,1.6000000000000003,127.0,315.0 - 337.5,harlingen,,,,,,,,,
6177,2.0,2.2,30.0,315.0 - 337.5,harlingen,,,,,,,,,
6178,4.600000000000001,4.800000000000002,398.0,315.0 - 337.5,harlingen,,,,,,,,,
6179,2.5999999999999996,2.8,114.0,315.0 - 337.5,harlingen,,,,,,,,,
6180,4.4,4.6000000000000005,297.0,315.0 - 337.5,harlingen,,,,,,,,,
6181,0.8000000000000007,1.0000000000000007,40.0,315.0 - 337.5,harlingen,,,,,,,,,
6182,1.2000000000000002,1.4000000000000001,175.0,315.0 - 337.5,harlingen,,,,,,,,,
6183,2.8000000000000007,3.000000000000001,62.0,315.0 - 337.5,harlingen,,,,,,,,,
6184,4.800000000000001,5.000000000000001,118.0,315.0 - 337.5,harlingen,,,,,,,,,
6185,1.6000000000000005,1.8000000000000005,71.0,315.0 - 337.5,harlingen,,,,,,,,,
6186,5.0,5.2,25.0,315.0 - 337.5,harlingen,,,,,,,,,
6187,4.200000000000001,4.400000000000001,30.0,315.0 - 337.5,harlingen,,,,,,,,,
6188,2.4000000000000004,2.6000000000000005,53.0,315.0 - 337.5,harlingen,,,,,,,,,
6189,2.200000000000001,2.4000000000000012,21.0,315.0 - 337.5,harlingen,,,,,,,,,
6190,1.8000000000000007,2.000000000000001,40.0,315.0 - 337.5,harlingen,,,,,,,,,
6191,0.6000000000000005,0.8000000000000005,17.0,315.0 - 337.5,harlingen,,,,,,,,,
6192,-1.3999999999999995,-1.1999999999999995,1.0,315.0 - 337.5,harlingen,,,,,,,,,
6193,0.40000000000000036,0.6000000000000003,3.0,315.0 - 337.5,harlingen,,,,,,,,,
6194,3.0,3.2,4.0,315.0 - 337.5,harlingen,,,,,,,,,
6195,3.8000000000000007,4.000000000000001,1.0,315.0 - 337.5,harlingen,,,,,,,,,
6196,5.200000000000001,5.400000000000001,4.0,315.0 - 337.5,harlingen,,,,,,,,,
6197,-1.0,-0.8,3.0,315.0 - 337.5,harlingen,,,,,,,,,
6198,0.20000000000000018,0.4000000000000002,3.0,315.0 - 337.5,harlingen,,,,,,,,,
6199,0.0,0.2,2.0,315.0 - 337.5,harlingen,,,,,,,,,
6200,5.4,5.6000000000000005,3.0,315.0 - 337.5,harlingen,,,,,,,,,
6201,-1.1999999999999993,-0.9999999999999993,2.0,315.0 - 337.5,harlingen,,,,,,,,,
6202,4.0,4.2,1.0,315.0 - 337.5,harlingen,,,,,,,,,
6203,,,,315.0 - 337.5,harlingen,-3.0,-2.0,104.0,,,,,,
6204,,,,315.0 - 337.5,harlingen,1.0,2.0,215.0,,,,,,
6205,,,,315.0 - 337.5,harlingen,7.0,8.0,45.0,,,,,,
6206,,,,315.0 - 337.5,harlingen,-13.0,-12.0,16.0,,,,,,
6207,,,,315.0 - 337.5,harlingen,13.0,14.0,3.0,,,,,,
6208,,,,315.0 - 337.5,harlingen,-2.0,-1.0,115.0,,,,,,
6209,,,,315.0 - 337.5,harlingen,-1.0,0.0,138.0,,,,,,
6210,,,,315.0 - 337.5,harlingen,8.0,9.0,37.0,,,,,,
6211,,,,315.0 - 337.5,harlingen,6.0,7.0,71.0,,,,,,
6212,,,,315.0 - 337.5,harlingen,0.0,1.0,175.0,,,,,,
6213,,,,315.0 - 337.5,harlingen,2.0,3.0,203.0,,,,,,
6214,,,,315.0 - 337.5,harlingen,23.0,24.0,1.0,,,,,,
6215,,,,315.0 - 337.5,harlingen,-7.0,-6.0,30.0,,,,,,
6216,,,,315.0 - 337.5,harlingen,3.0,4.0,144.0,,,,,,
6217,,,,315.0 - 337.5,harlingen,-5.0,-4.0,55.0,,,,,,
6218,,,,315.0 - 337.5,harlingen,4.0,5.0,114.0,,,,,,
6219,,,,315.0 - 337.5,harlingen,-10.0,-9.0,19.0,,,,,,
6220,,,,315.0 - 337.5,harlingen,-8.0,-7.0,21.0,,,,,,
6221,,,,315.0 - 337.5,harlingen,5.0,6.0,99.0,,,,,,
6222,,,,315.0 - 337.5,harlingen,-17.0,-16.0,20.0,,,,,,
6223,,,,315.0 - 337.5,harlingen,-21.0,-20.0,9.0,,,,,,
6224,,,,315.0 - 337.5,harlingen,-4.0,-3.0,66.0,,,,,,
6225,,,,315.0 - 337.5,harlingen,-16.0,-15.0,18.0,,,,,,
6226,,,,315.0 - 337.5,harlingen,-15.0,-14.0,9.0,,,,,,
6227,,,,315.0 - 337.5,harlingen,-24.0,-23.0,21.0,,,,,,
6228,,,,315.0 - 337.5,harlingen,-11.0,-10.0,17.0,,,,,,
6229,,,,315.0 - 337.5,harlingen,-20.0,-19.0,11.0,,,,,,
6230,,,,315.0 - 337.5,harlingen,-18.0,-17.0,10.0,,,,,,
6231,,,,315.0 - 337.5,harlingen,-14.0,-13.0,16.0,,,,,,
6232,,,,315.0 - 337.5,harlingen,-23.0,-22.0,7.0,,,,,,
6233,,,,315.0 - 337.5,harlingen,-6.0,-5.0,26.0,,,,,,
6234,,,,315.0 - 337.5,harlingen,-22.0,-21.0,6.0,,,,,,
6235,,,,315.0 - 337.5,harlingen,9.0,10.0,13.0,,,,,,
6236,,,,315.0 - 337.5,harlingen,-9.0,-8.0,24.0,,,,,,
6237,,,,315.0 - 337.5,harlingen,11.0,12.0,5.0,,,,,,
6238,,,,315.0 - 337.5,harlingen,10.0,11.0,16.0,,,,,,
6239,,,,315.0 - 337.5,harlingen,-12.0,-11.0,12.0,,,,,,
6240,,,,315.0 - 337.5,harlingen,-19.0,-18.0,9.0,,,,,,
6241,,,,315.0 - 337.5,harlingen,14.0,15.0,6.0,,,,,,
6242,,,,315.0 - 337.5,harlingen,12.0,13.0,3.0,,,,,,
6243,,,,315.0 - 337.5,harlingen,15.0,16.0,1.0,,,,,,
6244,,,,315.0 - 337.5,harlingen,,,,31.0,32.0,64.0,,,
6245,,,,315.0 - 337.5,harlingen,,,,20.0,21.0,44.0,,,
6246,,,,315.0 - 337.5,harlingen,,,,15.0,16.0,23.0,,,
6247,,,,315.0 - 337.5,harlingen,,,,46.0,47.0,36.0,,,
6248,,,,315.0 - 337.5,harlingen,,,,50.0,51.0,27.0,,,
6249,,,,315.0 - 337.5,harlingen,,,,48.0,49.0,25.0,,,
6250,,,,315.0 - 337.5,harlingen,,,,45.0,46.0,53.0,,,
6251,,,,315.0 - 337.5,harlingen,,,,17.0,18.0,30.0,,,
6252,,,,315.0 - 337.5,harlingen,,,,35.0,36.0,68.0,,,
6253,,,,315.0 - 337.5,harlingen,,,,12.0,13.0,27.0,,,
6254,,,,315.0 - 337.5,harlingen,,,,43.0,44.0,50.0,,,
6255,,,,315.0 - 337.5,harlingen,,,,36.0,37.0,50.0,,,
6256,,,,315.0 - 337.5,harlingen,,,,30.0,31.0,58.0,,,
6257,,,,315.0 - 337.5,harlingen,,,,25.0,26.0,42.0,,,
6258,,,,315.0 - 337.5,harlingen,,,,32.0,33.0,59.0,,,
6259,,,,315.0 - 337.5,harlingen,,,,37.0,38.0,50.0,,,
6260,,,,315.0 - 337.5,harlingen,,,,44.0,45.0,33.0,,,
6261,,,,315.0 - 337.5,harlingen,,,,29.0,30.0,58.0,,,
6262,,,,315.0 - 337.5,harlingen,,,,28.0,29.0,61.0,,,
6263,,,,315.0 - 337.5,harlingen,,,,40.0,41.0,41.0,,,
6264,,,,315.0 - 337.5,harlingen,,,,56.0,57.0,9.0,,,
6265,,,,315.0 - 337.5,harlingen,,,,51.0,52.0,28.0,,,
6266,,,,315.0 - 337.5,harlingen,,,,55.0,56.0,13.0,,,
6267,,,,315.0 - 337.5,harlingen,,,,42.0,43.0,45.0,,,
